site_visits,products_viewed_per_visit,avg_time_on_site,items_in_cart,purchases,total_spent,country
7.103868146699456,7.090944311930527,6.72,3,0,0.0,Italy
10.295601414835463,9.049520917593041,5.89,2,0,0.0,USA
9.787928000701015,8.822534983732252,6.05,3,1,34.13847019716282,USA
9.040683188500541,7.301212365437778,5.3,6,1,77.70754845239209,USA
3.1584751681187573,7.790345861436065,1.35,7,2,87.15883935296925,USA
9.718198161346102,6.523182283462754,8.03,1,1,57.997020643111505,USA
4.58022452423591,0.27150382565331577,5.58,8,0,0.0,India
7.806140445931018,7.413653219099029,5.5,1,1,14.337924077416087,France
7.945271829924974,7.084905886988098,4.07,4,0,0.0,USA
9.496550000386199,8.13784576690648,9.8,1,0,0.0,USA
3.790157914750405,1.4901857578678912,5.05,1,1,34.37629016845046,USA
4.087617584115493,0.876026034311918,6.48,2,0,0.0,Brazil
6.929551483258274,8.017348328354721,6.62,3,3,106.51832358179232,France
5.462561262802245,2.3084869403380397,2.94,4,0,0.0,France
6.063546147037331,5.703765537104492,5.74,3,1,84.23816712903968,Brazil
2.689589304815158,10.387134602874852,5.36,1,0,0.0,USA
9.284782234891058,7.241786239467209,6.78,3,0,0.0,Italy
6.139205977103519,6.210225103060205,7.09,2,2,14.478824094511538,Italy
7.731244431337978,5.913984267745636,4.58,4,2,53.93607140510685,USA
2.4098653176235243,9.76567325157011,1.89,4,0,0.0,USA
11.137685452873072,7.49334958808239,8.01,1,1,77.23597601615703,Germany
1.6978010685611582,7.866022839445703,8.17,4,0,0.0,Italy
8.511731796719655,6.810209826493042,4.83,4,1,48.84175640772185,USA
9.324909002990749,7.222929810120496,8.78,5,0,0.0,Brazil
4.0499634399781685,2.3042085867579454,1.73,1,0,0.0,USA
4.747892957207602,1.066521138786439,5.65,2,0,0.0,Germany
6.984493599133789,4.567060118407992,4.65,4,0,0.0,France
9.540391318991322,8.826250596297989,4.51,4,1,55.0294035746293,Brazil
3.638869291745287,3.00635954830388,3.76,3,1,81.80668415402937,India
7.421666448338054,8.174459843274484,5.03,6,1,64.65522412979531,Italy
6.687633402529003,5.2878845196271715,5.68,6,0,0.0,India
8.87396631756768,6.6793199171787645,4.27,3,0,0.0,Italy
1.9535931570493017,9.10386680945357,3.85,4,1,88.26360979018375,India
9.813349141574525,8.081277695706886,2.51,2,1,48.9775024370837,USA
10.678320006049642,7.0574592597367,5.89,2,1,40.3776838857779,Italy
7.160198897749822,7.4961371369939025,3.87,1,1,35.644267544727185,Brazil
10.320446127070024,6.386478230306941,5.55,5,0,0.0,USA
8.287648434010972,8.191698395054598,8.11,4,0,0.0,USA
8.418985884174385,6.525002523314675,11.03,1,0,0.0,India
2.7251581434029823,9.951763620705247,5.32,3,2,71.01564971611992,India
8.759754535674885,6.74630195911659,5.07,1,1,64.9049275750582,USA
3.7483353463735964,2.0428739533700124,7.3,4,2,188.19134896051796,Germany
6.4283043664078585,8.016802712196762,3.71,1,0,0.0,Italy
0.10578203781447515,8.956667331164736,4.28,1,0,0.0,USA
3.8782909711918814,1.6671557295833233,5.16,2,2,165.3022536435626,USA
6.85959985134724,7.948133969167124,7.33,4,0,0.0,Brazil
5.360875789133737,1.42798343921441,5.68,5,0,0.0,India
3.0354454795701713,10.40262390640677,9.1,3,2,198.47219507405623,Italy
6.640889265859913,8.153946918410151,5.85,7,0,0.0,India
2.338332184924808,8.830302791845643,7.27,3,0,0.0,USA
6.693534170275335,5.583852883527944,8.32,4,0,0.0,Germany
12.17322046726184,6.67716537834934,7.07,5,3,26.138106212261135,India
7.811136196595596,7.306721599520963,2.16,2,2,195.3343255622337,Italy
3.4748624265759585,10.643452493099266,6.1,2,0,0.0,India
2.6923480941060447,8.65761299401845,4.64,0,0,0.0,France
7.628010371842303,8.156727793520608,3.42,3,0,0.0,USA
5.876261298422125,6.331646319735376,7.64,3,3,245.0485031933652,USA
8.100392830373854,6.67871397910522,2.63,3,0,0.0,Germany
3.621073638637388,1.158484030703062,1.48,2,1,81.07567625920714,USA
6.2563912945124525,5.242987803274241,6.93,2,1,28.160921104661487,Germany
2.7038949191694317,8.950097951089823,4.49,4,0,0.0,India
1.8836896062217146,9.899517611187312,4.23,4,1,19.14880938585533,France
8.302037694070542,8.348657520056285,7.63,5,2,39.196374170474925,Germany
2.010975874555965,10.154435166719589,6.12,4,0,0.0,USA
9.736818243408855,7.05273641851964,4.83,0,0,0.0,India
9.240995967872742,6.8164946527076795,4.97,5,0,0.0,Italy
8.131352292165412,7.5732484025523,5.64,4,2,95.55904084469027,Italy
4.508767497547619,1.3956354199215193,8.14,4,0,0.0,India
5.028697746491814,0.7992963576347032,4.88,3,3,60.89469280193546,USA
6.23028240480174,1.4040214852681983,10.06,1,1,52.020756962103555,France
7.677116354224396,8.93160005095225,5.32,4,0,0.0,India
8.486229926509276,6.3747205815438095,6.21,1,0,0.0,France
6.719065072853851,6.316293033889442,8.29,2,2,28.676814001964416,USA
0.6428591114593347,7.890792094958724,5.99,3,1,89.1553460836994,Brazil
9.716462829708654,9.144103183763669,8.28,3,1,35.30400998195268,Germany
3.8572802388095124,2.680202043551517,4.94,1,1,47.91525026953438,India
4.446796762221489,3.0234892362170873,1.67,2,1,47.63723831600911,Italy
3.972545455011621,0.268746250568181,4.76,3,0,0.0,Italy
1.408237988054179,10.972633582418915,5.0,7,3,222.36577359929174,Brazil
8.711557155493898,8.076854087276915,6.66,2,0,0.0,Germany
1.2696136166111887,8.618056450096562,5.53,2,2,178.30799513499042,France
5.635294026677576,2.5487316097710973,8.83,4,3,149.71145195582278,Italy
6.315128987103773,8.041860893452357,4.65,3,0,0.0,India
4.703110982741203,1.6973297240442755,5.53,3,0,0.0,USA
6.804218062226604,6.391120062615902,4.19,1,1,14.38896769766137,USA
8.360513603715356,8.800444937713403,4.26,8,1,24.78026707049936,Italy
7.719415484928836,9.544726309770663,4.22,5,1,77.90183269979093,Italy
8.272150365865837,8.290406332254447,4.57,0,0,0.0,Italy
3.8891585017352885,2.765880701674397,4.7,1,1,99.1772208323025,Italy
5.051444555392384,1.0317665149387072,5.77,4,1,48.55121699323936,Brazil
2.768788974416355,7.511143175080216,3.64,5,2,110.07492945001809,Germany
4.896049441922379,3.166480689867858,3.52,3,3,104.82892751894832,USA
7.839601186552912,6.413324209270792,4.84,7,2,167.22709868471955,Germany
7.451555737349703,6.0647854264669325,4.4,3,1,25.864843099198858,Brazil
5.448038285937159,7.602889848720441,9.66,4,1,10.193238982415355,Brazil
1.6963355042137902,9.643914970121934,7.62,2,0,0.0,India
3.757918071960927,0.5304548979380195,5.85,5,0,0.0,Germany
4.477924019286774,2.411582383437377,3.5,3,1,69.90056745224089,Brazil
4.051999138262396,8.381531098313282,5.06,1,0,0.0,USA
3.060442537510503,1.1552778418022265,2.19,0,0,0.0,France
3.289050569274389,10.096270937448264,3.78,7,0,0.0,Italy
7.628261823460417,7.017141551336346,3.24,3,0,0.0,India
6.477429366238919,6.631564488156959,2.28,3,1,75.870331937402,USA
7.279684625033796,6.935211043008268,4.83,8,1,51.59235073903689,Italy
7.996568075253634,7.927884539415046,6.68,3,3,269.3189901717537,USA
2.9624460320757637,10.466753662669067,4.88,4,1,12.746127272456857,India
9.815974593790816,8.352400357177647,6.24,6,0,0.0,France
2.09433212269084,9.477574658316428,3.42,3,0,0.0,Germany
2.567523654532103,2.1272015256243195,1.88,1,1,21.32508589752102,Italy
8.932409624321796,7.605028936167549,7.22,2,1,41.08635273283769,Brazil
8.329790358187973,7.081148365142582,5.96,3,2,25.741887983707578,USA
4.564207763571038,3.5107210029750755,6.88,1,0,0.0,India
1.3604319226806467,7.274572349420222,2.17,3,0,0.0,India
5.830964691001578,1.1545646572806534,5.86,7,0,0.0,Italy
8.134531872885193,6.955659621802219,7.97,2,1,40.680914793082366,Italy
1.1157430955283187,9.724835230496106,5.39,6,0,0.0,France
8.152839965064668,8.19790934538492,6.57,4,1,16.823156558395745,Germany
7.219610913502789,4.92716503927644,3.67,2,0,0.0,USA
5.758511170382313,1.9862130583176842,7.75,6,0,0.0,India
5.866913433276974,0.392565743131563,2.5,1,0,0.0,Brazil
5.596173838319448,4.2978429897935495,3.43,1,1,82.70623989370416,USA
4.028877712138472,2.7695097036895646,4.07,4,2,69.66928833860973,India
6.955905342890853,8.541690582453938,8.29,2,2,184.98518310910018,USA
4.904360521179475,2.036872043706503,5.7,3,0,0.0,Germany
7.067370203288265,8.755158902436673,3.54,4,1,69.11845957350597,Germany
1.5508118032107077,9.065947105049402,3.64,5,1,38.74774886797768,Brazil
5.701135094740219,1.5397801172545789,4.43,3,1,81.48027677439538,Brazil
5.11938638422971,2.7021108785111823,5.61,3,0,0.0,India
4.421452598472527,8.945652082112852,4.19,3,0,0.0,Brazil
8.541160609411103,8.262118718673815,8.7,3,0,0.0,Italy
8.913679997895567,7.8381631554798625,3.28,3,3,88.33476914670157,Italy
3.6889254531336295,2.6691017848815815,4.96,6,0,0.0,Brazil
1.8372530152382527,9.398488200204218,3.98,1,1,65.06656071389784,USA
9.621815884981885,6.44092562935519,3.86,3,0,0.0,Italy
9.322347379832289,8.128310359026102,8.22,6,0,0.0,Brazil
7.770166721760026,8.284883275317517,2.94,0,0,0.0,India
9.0991985578819,9.007693321839335,3.66,6,1,61.3114304684568,Brazil
10.259996804695042,5.352801633653133,5.11,3,1,31.7265933684986,Germany
2.8386454093998417,9.746156832486617,4.48,3,0,0.0,Brazil
7.183549838766643,7.789761619108985,8.8,1,1,70.71632215307129,Italy
5.5651607289449325,2.1418210515509273,6.17,0,0,0.0,France
7.146944214319079,6.431696343796837,3.14,2,2,32.283082607311805,Italy
5.502633428180788,1.1430991888114952,7.55,2,1,82.05581404499509,Italy
5.514066820719092,6.9266061744025045,6.03,7,0,0.0,Germany
7.978632705338245,6.226897871351385,5.68,3,2,32.9129258528904,India
2.3693103902136228,10.01040434310945,7.22,3,1,72.16177206219642,India
4.204740088266067,0.6582910195363201,5.87,2,2,138.51302073556548,Italy
7.571054110317629,6.937285826787336,4.37,3,0,0.0,India
9.413120983851327,8.60313703467645,4.17,2,0,0.0,Brazil
1.8514344469023765,8.944753841956052,1.0,5,3,80.14756671132668,Brazil
3.8974924657973666,1.8571726116191984,8.38,2,0,0.0,India
8.739890132711427,7.097539712146454,8.33,2,0,0.0,France
4.947888738445442,0.6703249204159867,7.03,0,0,0.0,India
3.4073385250078214,1.288677953327935,4.98,2,2,25.89208806932993,USA
7.361344242086796,6.637506780221005,4.46,4,3,170.35452282028763,Brazil
1.3079837008888053,8.60621075517677,7.0,4,0,0.0,India
10.569652335512325,6.824544172442818,5.29,3,2,55.74217025740731,India
6.88366521317352,6.079086867750008,5.57,5,2,107.63673067831013,Brazil
5.804236636734856,5.769609727628563,1.5,3,3,233.98949845963318,USA
1.383147372280582,8.962892404609835,1.0,7,1,26.187239316630073,India
5.275208031444308,1.8555023817478786,3.1,4,2,132.6897956168417,Brazil
5.953953817752706,1.0244209886727318,4.1,3,0,0.0,Brazil
6.769291757991894,5.772286310859146,3.4,1,0,0.0,USA
4.556707064293482,3.350504713469074,4.56,1,0,0.0,Germany
5.417676467105816,1.2408701342036434,2.35,6,0,0.0,USA
4.049060488136672,3.2182106921639884,6.1,2,2,58.60437862515269,France
8.787251452170931,6.470304797356824,2.79,4,0,0.0,India
2.978672008987702,9.556846171784287,10.21,4,0,0.0,Italy
4.382258350717107,1.9035362306406238,3.1,4,1,85.4784564859671,India
10.260961225850414,9.777461588424092,4.83,3,3,254.38003662942202,USA
1.8298243400962468,7.8654920930396655,2.7,5,3,163.76003427270012,Brazil
3.844223702402294,3.372587610594615,5.94,2,0,0.0,Germany
7.577169133626384,8.498932165262387,4.59,1,0,0.0,India
6.402331182341847,6.662596097337161,4.32,2,2,80.99389118821294,USA
7.261477931046794,6.485543700819385,7.51,1,0,0.0,USA
9.970935047157264,8.599294736257026,7.67,4,1,5.771995061860448,Germany
5.302047590175601,0.47453418679152004,7.09,2,1,87.46153693506017,USA
5.667987565502103,7.912752291398005,8.81,4,2,89.89382823509818,Italy
2.120821893822582,8.919461896917449,2.26,6,2,101.15099122512096,India
10.324490031242627,7.816242262065728,6.04,1,0,0.0,Italy
7.31467979138713,8.358111848580132,3.27,1,1,26.565029909319698,Germany
8.016002357855127,6.648461521665024,1.0,5,0,0.0,USA
2.284512897300864,9.946876960071412,4.54,6,1,78.81963117943329,India
4.080715001168893,1.512862921366369,7.5,3,3,101.81162764296829,Brazil
2.141577782843039,9.162375547996598,6.96,4,1,61.99549623107556,India
2.465682954409284,9.572425642716828,3.88,1,1,36.19588132472995,Germany
5.884100499477156,6.961565581053826,5.82,6,0,0.0,France
3.208923131045336,9.228266038932544,4.43,5,2,157.3465894853816,Brazil
8.979343475125702,7.799787932755259,1.0,2,2,185.2104210715221,USA
7.9566313296782685,7.8897936235573916,4.49,4,0,0.0,Brazil
9.202112286245882,6.55340380826695,5.23,5,0,0.0,USA
4.034972072299927,2.4709579933585095,5.87,3,0,0.0,USA
2.285395913531499,1.991422144796845,4.23,3,2,194.49125672426536,Brazil
10.503116758068773,8.666318230920409,6.12,3,1,12.269019273790281,France
7.419056984929688,6.707041944705393,7.37,1,0,0.0,Italy
3.272456779595267,7.209404027533802,3.98,3,0,0.0,Brazil
4.446897468467411,0.19105460195590318,5.99,1,0,0.0,USA
6.053481575110754,6.558456933684361,5.69,4,0,0.0,France
6.594592449051909,7.186505020362466,4.32,4,2,145.88739804064065,France
0.48559140382311083,9.02108597275832,6.32,5,0,0.0,India
4.407605333428629,1.9837153956817577,8.0,3,1,92.93769633141073,India
4.652048518511006,1.8802951825476792,5.12,6,0,0.0,USA
8.499733323520148,7.517178232130195,4.26,2,1,67.76302269475624,Brazil
1.1058276529275595,9.71218940073735,4.91,3,0,0.0,Brazil
7.381225930408605,6.199621790575819,4.13,2,2,127.08877051833888,Italy
5.485152133270197,2.576951153493691,6.39,2,1,18.132663409325904,France
3.760737047243194,10.45805073227158,4.09,3,1,96.24716566778892,Germany
2.6850520274848213,10.675756293926339,5.14,2,0,0.0,Germany
7.406438692861497,6.864518455275793,8.93,1,1,13.383987979187093,Germany
3.9572115234689944,6.81548017157824,5.24,4,3,238.44789694379148,Italy
5.661514050055709,3.409537718184486,6.57,3,0,0.0,France
9.815005451943366,5.523683380110265,3.03,3,0,0.0,India
0.2460201206671515,8.708675514044518,4.26,4,1,54.18876667490958,USA
3.9304476788996254,2.6177651163559084,7.24,1,1,14.161501697782,India
9.11193431317018,7.494766963183699,2.68,4,0,0.0,France
5.534510017539482,7.482006754208561,6.74,2,2,13.89435626647979,Germany
8.450470213220415,8.144099727167651,2.33,4,2,51.27632328392504,France
5.371316442403719,7.880380116052735,2.89,0,0,0.0,Brazil
6.57023674869145,5.267798065372398,1.0,2,1,52.65382443143173,India
8.658898235341077,8.609281952009269,5.8,2,2,41.54145694134144,USA
2.383973120404843,8.58488058707307,6.02,0,0,0.0,Brazil
8.68448009641937,6.801451011000343,4.36,3,1,48.35692413222375,Italy
6.714242422127407,7.5868527749183,4.07,4,1,44.929163682410305,India
6.054402771969644,6.398207961235608,6.59,3,1,52.86251270049543,India
8.531729522844206,7.6427325097114664,1.0,3,1,29.85362467654913,Germany
1.533380903708041,9.932740572140736,2.75,1,1,58.07433723078007,Germany
7.074211854190938,6.846239043840702,5.78,3,0,0.0,Brazil
8.167978610355311,7.950617727911366,8.54,5,2,13.119735596428832,Italy
7.887050367759479,6.995707605259345,3.02,5,0,0.0,Italy
2.035959998479205,8.94145721554145,6.97,4,1,11.676820122145006,Germany
2.949242109749734,9.145026705484414,5.96,6,2,151.68840305140273,France
2.623999871811814,9.5810578543825,6.29,5,0,0.0,India
5.949093871826679,7.5409507900285275,2.38,4,0,0.0,India
8.50532562718697,7.650085931361758,2.81,1,0,0.0,Brazil
9.33956571413609,7.525410109790186,2.87,3,2,63.434187491181945,USA
7.785845317343965,5.573555525541446,4.24,6,0,0.0,France
5.038757700747054,8.717678669128523,8.58,3,2,153.19558492538786,India
5.0421469134293995,3.294165473481442,4.73,0,0,0.0,India
2.449567253132576,8.367349350492749,7.37,4,1,53.95308663912298,Brazil
3.826329542999335,9.790314042041796,10.86,3,0,0.0,Germany
8.926136108270864,9.402679613965507,2.96,3,2,80.04651240581514,France
9.622169495720694,6.968842555567945,4.28,2,2,38.035887195114945,Brazil
7.854031311438964,5.9330939097088935,3.94,2,0,0.0,India
2.2531678887388744,9.996977112143835,2.01,7,0,0.0,Germany
10.985459856602041,8.321827484077087,2.45,3,0,0.0,USA
3.045161068166798,9.822343926479467,7.21,3,2,42.79217214406594,France
2.4884039153773423,8.286283186969188,8.52,3,1,67.33437882817228,Germany
9.35259672820665,8.22335241163166,6.62,4,0,0.0,USA
8.874229054236118,7.668793425110992,5.17,5,0,0.0,USA
7.09519513457022,6.611942643453973,2.61,2,2,168.3804555766904,Germany
5.002328717822628,1.4632757310750992,5.47,1,0,0.0,USA
6.2406703769385246,7.5885976948050375,2.88,0,0,0.0,India
6.101892143903416,6.805423750639061,5.66,3,1,55.28218264300262,Italy
8.758539325203687,7.650375321759637,1.69,2,2,194.6927677350166,Italy
3.025627266940322,8.817819544770224,2.4,1,0,0.0,USA
4.3167111705256165,2.241982040352886,4.15,3,0,0.0,USA
3.803879098773656,10.175112915576841,5.33,2,1,71.47765450261804,Italy
8.798463549144424,8.10699102170762,4.56,2,1,10.951200379668068,Brazil
3.0230645403894436,7.95507260630937,5.48,3,0,0.0,India
4.736633754666902,0.358419821649401,9.89,3,1,90.66630244373728,France
6.56491724876051,6.074211816274878,3.34,3,0,0.0,France
6.810623690414209,7.697691180053638,1.62,5,1,95.82552426796057,Brazil
9.86915288335546,6.758651421291791,3.6,1,0,0.0,France
3.8800767042403264,1.2631542410491798,3.36,3,1,98.84528095967666,Brazil
4.1658208307305244,8.48983799193567,3.54,5,2,17.67425904094133,India
3.5084998553476607,8.509511206970105,6.41,3,0,0.0,Italy
3.586043340863756,2.400984079093635,3.53,6,0,0.0,France
9.773725016618304,8.164090613290375,3.17,4,0,0.0,Brazil
9.270093245629383,5.66013620413917,5.19,2,0,0.0,Brazil
4.070527412646964,2.564837733633863,6.74,4,1,35.78766447830703,Italy
3.3276262889947517,10.546653852876437,4.23,1,0,0.0,Italy
8.208986250085333,7.164619897615169,4.34,1,1,69.9730242197345,France
3.5197958429816634,8.49906773439008,7.26,1,0,0.0,USA
7.203722244874809,7.1267117924010766,4.56,1,1,29.242658091016455,India
5.963973386892926,5.693694002758338,7.89,5,2,158.10878935559595,USA
3.393055059253883,9.168011234143849,4.59,3,0,0.0,India
5.765764793169049,9.680073895869533,3.61,6,2,147.3858890945598,India
4.88168090778385,2.2745767537218495,5.39,5,1,79.69759613632367,Italy
5.358775959087491,6.778501874585936,1.96,4,0,0.0,France
6.056290627928394,2.746409670606491,5.16,4,0,0.0,India
9.028106056203992,7.829886386560766,3.27,2,0,0.0,India
3.7623948140724695,0.5660824891567151,2.47,4,2,136.58926467460594,India
3.2280300106614805,9.759291441075602,4.9,4,3,264.85648908068606,Italy
7.70894756551264,6.288538574822849,1.03,3,0,0.0,Germany
2.961146994964628,8.224947622478647,5.72,1,1,94.98111760821018,Brazil
2.953490883128862,9.391586621243174,3.15,3,0,0.0,Brazil
3.613797992032477,2.354595301475074,4.55,4,3,293.68012947349365,Brazil
2.173052660026521,8.786809868244914,3.52,2,1,41.651995452762506,France
6.606831421433544,6.971043969912055,3.1,4,1,16.923943843973248,USA
1.3357553464203054,8.741741406836512,4.06,2,2,169.8930706300864,Brazil
4.164810251664949,5.378230459479628,7.92,2,2,142.771535905816,Italy
6.841892760887717,1.6170776353216767,5.12,4,0,0.0,Brazil
4.4637453326771235,0.9263441959277499,3.6,2,2,65.62645580089435,Brazil
6.910378576393928,7.323594782557566,7.3,2,1,97.5208307939553,Italy
11.137783280305909,9.124568112038038,4.6,5,1,31.330687605967086,USA
9.255033240227068,6.933760779382272,5.52,7,1,72.2072929160051,France
8.46785428985909,7.748941081165657,8.25,2,1,54.223091666272396,India
5.50867717453365,1.996274029941463,4.82,3,1,76.76453702475374,Italy
7.302994039997497,6.45995455578881,6.69,7,2,177.12154817662034,USA
7.755949045312567,8.939504595416633,7.27,2,0,0.0,Brazil
1.957721347813227,9.354875344598819,5.52,3,0,0.0,USA
8.210276274171896,7.651108606094676,2.47,5,1,76.73162816433695,India
2.714311475895224,3.466879442946266,5.1,6,2,52.730413896382046,Italy
8.053960620865464,8.036327720453565,3.5,3,1,29.268727614687414,Brazil
7.840988530876933,7.2042136036956785,5.19,4,0,0.0,Brazil
4.719452371170267,2.731994100104341,7.1,2,1,78.52088895073055,Germany
4.385750329094624,9.633997574164457,3.63,1,1,56.15600792476165,USA
3.902498932730143,1.1389848352081082,4.46,1,1,26.984351545522344,Brazil
8.027732783487417,6.754618062409278,5.31,6,2,76.40654212436024,India
7.653897113555325,7.103776165079391,2.98,2,1,73.80338585562832,India
0.3193946898350779,8.20598784284317,8.08,4,2,151.82704000612634,France
4.492538609606595,2.9370951069963027,6.09,3,2,56.38337965881056,Italy
5.642162599417731,5.301766915778661,1.0,5,0,0.0,Brazil
4.572600775532205,8.696935635955787,6.86,3,0,0.0,USA
4.196449417993065,1.702899316266123,4.63,1,0,0.0,Germany
9.28903431581327,5.314307571473142,5.66,4,0,0.0,India
4.199998497251267,7.4846234538357415,4.95,3,1,7.7220561816184095,Brazil
6.802284923795899,6.906623279379314,6.03,4,2,106.72115189100047,Brazil
7.797650119272399,2.879956956873131,3.49,1,1,82.25309840380547,USA
5.349289816814706,1.8326161984383003,3.81,2,2,74.42707523881349,USA
6.9175200229459595,5.5986141940225345,5.13,4,0,0.0,USA
1.9494071751217104,10.095066853752943,3.05,3,1,98.95668676289279,USA
2.771857143368918,8.677899182787185,4.55,2,2,40.471062473006114,France
2.7049147189876304,1.8238081882910908,4.29,5,1,19.030678542070948,USA
4.698487753599894,0.7453411178837399,2.96,5,1,42.18283074305334,USA
5.459618553486196,1.777697040354758,5.45,4,1,25.498751557822555,Brazil
4.547322158230604,8.006199817280917,2.88,4,3,273.34013530336824,Germany
9.642248100875431,8.54005114804824,3.48,1,0,0.0,India
6.210188819608802,6.992236036887292,5.15,2,0,0.0,Brazil
6.355628235566942,6.787366527496395,5.04,5,3,150.56323356965896,Brazil
8.110837552479245,5.1175877355843244,3.24,5,0,0.0,Italy
7.200251667458081,7.487630503196657,5.58,2,0,0.0,USA
8.593729686986793,8.186936987060314,9.06,3,0,0.0,Italy
10.219876815515448,5.711805849879849,5.08,6,1,72.87514181350518,Italy
9.039415692236378,6.086569657055858,4.07,3,2,121.96916237332078,Germany
6.671788807787199,7.278701632189706,4.62,2,0,0.0,Italy
5.05223480531405,3.5493422116821103,2.44,3,0,0.0,USA
6.411095934246146,6.727840217468446,4.03,5,3,224.4248838454427,USA
2.003232069596885,8.286013925791709,5.45,5,0,0.0,France
3.5765243363977826,2.99479444834068,2.83,2,2,75.65827623647499,France
5.294266970288865,2.263080857978395,6.47,1,1,71.56163164234741,Italy
3.9538290791929214,1.3559574372927705,3.67,3,2,129.84210610078904,France
7.215693887657011,6.6113046588367155,4.2,6,3,112.03646028169179,USA
6.206198378397577,6.718318052673227,5.51,1,0,0.0,Italy
7.698968783885844,5.721637596802619,6.85,3,0,0.0,Italy
6.197633891897125,5.838376740621349,3.98,1,0,0.0,Germany
5.786668080254602,5.90964695636928,3.89,1,0,0.0,USA
4.967689909802225,2.9256478408935376,7.74,3,0,0.0,USA
8.374882818519948,7.396212378534137,9.11,3,1,30.930988516897482,Germany
9.834372696805902,8.545717095605498,3.31,5,1,97.86278611417715,Brazil
4.37893932274817,8.625765353015312,5.67,4,1,60.66136094012895,Italy
6.426752864356379,7.146322543682438,7.26,2,0,0.0,USA
4.43837134588593,6.270599697063506,2.61,1,1,81.12711187417865,USA
3.2331879547953593,8.818895777021298,6.14,2,2,29.540352912817063,Germany
5.3121722442685035,0.47269313477773034,2.94,2,0,0.0,India
4.239978846118785,1.2280019136233815,1.17,3,0,0.0,France
9.798060091468944,5.65983293730232,5.7,3,1,29.4131026355653,USA
4.672652473783883,1.9943923347749903,5.58,3,0,0.0,France
5.187945760935272,0.6336803174120731,6.45,2,2,34.768376282683015,USA
3.2445010837347024,9.735765451955665,2.94,3,1,14.638281558204609,Brazil
3.226019943655555,7.147749511125261,9.45,4,3,74.74026732423798,USA
0.38704142604011693,10.046751388749469,6.87,0,0,0.0,Brazil
5.025628804409796,2.675829682440038,5.16,4,1,28.234000126404073,USA
2.6821436829761733,10.725994608340665,4.95,3,1,80.97812266727463,Germany
4.543878174494243,1.7751099207218255,1.54,5,2,141.59128105961406,Italy
3.0828596299329867,8.467427186957929,5.05,2,2,18.303908962083476,Germany
5.243592076772297,3.37467003049289,5.14,4,2,143.33056860140016,France
6.555281479956347,7.91643879011411,3.0,2,2,30.521586511617414,USA
7.863076954629241,6.564390170979422,6.32,0,0,0.0,France
9.86206220191383,8.34069712966886,3.42,1,0,0.0,Brazil
7.727254403648154,6.0615149749327335,2.88,5,2,109.91768868100576,Brazil
11.694603169977167,7.034032835065084,5.85,5,0,0.0,India
7.053692149686238,7.726241104768524,7.17,4,0,0.0,Brazil
8.876497343602438,8.091639867929397,3.51,3,0,0.0,India
6.89796525778498,6.997519893620816,3.98,0,0,0.0,USA
8.64024913960441,7.802877174317205,8.25,2,0,0.0,Brazil
3.309173704897175,0.20479804825395576,1.19,2,2,144.62729551265824,India
3.7766891240612734,4.013303569937651,6.27,0,0,0.0,India
5.930369889298361,7.343893964654055,4.21,3,3,131.4486281054119,France
4.59858747444344,0.4986669968924964,4.26,1,1,50.54357350981297,USA
1.4465403322652237,8.638652462432786,5.99,2,0,0.0,France
5.549283683661551,4.992250605317308,2.97,0,0,0.0,Italy
7.623443726452976,6.398811035097531,3.12,4,0,0.0,Germany
1.225101829104633,6.587894057663114,2.24,1,1,41.308620496723655,Brazil
7.8175805999961625,5.281461999684836,4.14,4,1,51.17143366318924,USA
10.096525046662936,7.656228209872886,2.49,3,0,0.0,Germany
6.741200544262983,7.626136441444957,6.99,6,0,0.0,Germany
7.547011245511398,6.519978641998384,5.17,3,3,145.7122094191841,Italy
2.464838825537143,7.26857869533867,8.93,6,1,96.35204978792018,Germany
7.7330138551427225,7.3680249978179395,1.37,1,1,93.74560118750561,France
1.369642087027281,8.62692416364551,7.88,4,0,0.0,Italy
5.666773454486016,2.5727472251860877,2.17,1,1,30.055041326589233,Italy
3.155770507295277,7.932738124583927,8.38,5,3,65.69519241520463,Brazil
6.6967126275310145,8.73384183449507,3.26,4,1,90.63904936022979,India
6.647954506956209,6.807764375956765,5.51,1,1,97.1486219435689,USA
8.824674844560954,7.575176784485257,4.65,2,1,61.75885192311719,USA
4.902381727079935,1.189005825580899,3.19,3,0,0.0,Italy
4.298785904086493,2.9951328390007355,9.83,1,1,63.293022322493535,Italy
3.940464296104814,2.134868210645485,2.43,3,1,37.031182799829274,Italy
6.844255774062631,7.966820404660674,5.86,2,0,0.0,India
8.494194051807945,7.947122442550716,3.95,1,0,0.0,Italy
8.543759244060846,9.213336819392547,5.98,1,1,12.25630862601681,France
4.8761024824923345,1.0340141141700503,4.31,3,1,92.53818373069329,India
3.2138607191076494,2.3670429021054753,2.75,6,2,46.87392541967057,USA
7.889161686397849,6.111754708009339,5.27,2,0,0.0,India
7.985971348228379,6.778453831709918,9.02,6,2,52.48811917990823,France
7.203276235860431,7.106802863174666,4.04,3,2,164.54353067586712,Italy
2.9556312376032783,9.208376121096629,7.7,4,1,53.12234640392698,USA
3.0489573033621116,8.235981402796009,4.79,1,1,66.44379493242869,France
3.24792045527637,3.67727176199985,5.87,3,1,37.9088160260924,USA
